시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201702,28,"1,000",55,5,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201702,28,"6,500",30,10,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201703,4,"1,000",55,5,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,37.57,201703,7,"12,500",0,3,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,40.54,201703,9,"1,000",60,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,40.54,201703,14,"3,500",40,3,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,40.54,201703,14,"10,000",15,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201703,17,"1,000",50,2,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201703,22,"2,000",45,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201703,24,"5,500",32,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201703,30,"1,500",55,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201703,31,"4,000",37,7,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201704,4,500,55,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201704,14,"1,000",60,4,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,34.45,201704,26,"12,000",0,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,34.45,201705,1,"11,500",0,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,34.45,201705,6,"12,500",0,3,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,37.57,201705,17,"13,500",0,2,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201705,18,"3,000",50,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,37.57,201706,1,"13,000",0,2,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,34.45,201706,6,"12,500",0,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,40.54,201706,13,"13,000",0,4,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201706,14,"1,000",60,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201706,20,"1,500",58,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,40.54,201707,4,500,60,7,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201707,13,500,55,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201707,13,"1,000",50,7,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201707,18,"2,000",50,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,34.45,201707,23,"12,500",0,5,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201708,9,"4,000",45,10,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,37.57,201708,22,"12,500",0,7,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201708,25,"2,000",50,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201708,28,"1,000",55,3,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201708,28,"2,000",55,10,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201709,4,"5,000",40,3,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201709,8,"2,000",50,4,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201709,8,"5,000",40,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201709,18,"2,000",50,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201709,27,"5,000",30,7,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201709,28,500,50,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201710,12,"2,000",50,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201710,13,"1,000",60,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,34.45,201710,14,"10,000",0,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201710,17,"1,000",60,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201710,26,"5,000",40,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,40.54,201710,26,"14,000",0,5,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201710,31,"8,000",25,7,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,37.57,201711,1,"13,000",0,5,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201711,6,"1,000",60,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201711,6,"3,000",50,10,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201711,15,"1,000",60,4,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201711,20,500,63,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,37.57,201711,21,"13,000",0,3,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201712,1,"5,500",25,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201712,15,"10,000",15,4,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,37.57,201712,16,"13,000",0,10,2004,일산로 74-17
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201701,3,500,55,15,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,42.06,201701,20,"13,500",0,7,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,30.09,201702,15,"1,000",46,5,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,66.05,201702,20,"8,000",50,9,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,30.09,201703,4,"1,000",46,7,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,30.09,201703,8,"3,000",35,13,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,71.28,201703,14,"1,000",87,15,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201703,23,500,57,5,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,34.18,201704,3,"12,000",0,4,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,68.36,201704,14,"1,000",72,3,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,34.18,201704,15,"13,500",0,12,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,66.05,201704,19,"18,000",0,3,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,42.06,201704,25,"12,000",0,13,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201705,17,"5,000",25,7,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201705,17,"2,500",40,12,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,30.09,201705,20,500,50,6,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201705,26,"2,000",50,15,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201705,30,500,52,6,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,30.09,201706,7,"11,000",0,3,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,34.18,201706,21,"10,000",0,12,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201707,7,"1,000",50,9,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201707,10,"1,000",50,5,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,71.28,201707,19,"2,000",80,4,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,71.28,201707,19,"2,000",80,4,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201707,20,"2,000",47,4,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,30.09,201708,4,"5,000",35,15,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,68.36,201708,5,"1,000",75,3,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,30.09,201708,31,500,50,4,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201709,3,500,53,10,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,42.06,201709,6,"13,000",0,3,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,71.28,201709,15,"4,000",70,8,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201709,27,"1,000",54,4,2004,16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,71.28,201709,27,"25,000",0,14,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,42.06,201710,11,"2,500",50,9,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,34.18,201710,24,"10,800",0,7,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201710,25,"2,000",45,7,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201711,3,500,58,10,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201711,22,"1,000",50,10,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201711,24,"3,000",45,15,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,전세,34.18,201712,7,"13,000",0,15,2004,일산로 16
경기도 고양일산동구 백석동,1325,1325,0,디아뜨 크리스탈,월세,34.18,201712,27,"2,000",47,12,2004,일산로 16
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,31.13,201701,9,500,50,3,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,전세,33.98,201701,24,"11,500",0,3,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,전세,47.15,201702,2,"13,000",0,4,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,전세,34.58,201702,9,"10,000",0,9,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,36.66,201702,20,500,54,9,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,29.64,201703,10,"3,000",35,10,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,전세,36.66,201703,14,"12,000",0,4,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,29.64,201703,23,"4,000",35,5,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,전세,34.58,201704,2,"11,500",0,3,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,전세,34.58,201704,15,"9,500",0,7,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,36.66,201704,24,"1,000",52,8,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,31.13,201705,11,500,50,5,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,34.66,201705,26,500,55,4,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,36.66,201707,11,500,51,4,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,36.66,201707,27,500,55,3,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,전세,31.13,201709,7,"10,500",0,6,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,34.58,201709,8,"3,500",32,6,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,전세,34.66,201709,20,"11,500",0,3,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,31.13,201710,24,500,50,5,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,47.15,201710,27,"2,000",60,4,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,전세,31.13,201710,31,"11,000",0,6,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,34.58,201712,8,500,50,10,2004,중앙로 1055
경기도 고양일산동구 백석동,1332-1,1332,1,레이크하임,월세,34.66,201712,15,300,55,8,2004,중앙로 1055
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,전세,101.27,201701,21,"25,500",0,5,2002,호수로 340-11
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,전세,149.56,201702,2,"30,000",0,6,2002,호수로 340-11
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,월세,101.27,201702,21,"10,000",70,4,2002,호수로 340-11
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,월세,159.16,201702,23,"20,000",55,2,2002,호수로 340-11
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,전세,159.16,201703,7,"36,000",0,12,2002,호수로 340-11
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,전세,149.56,201703,21,"27,500",0,4,2002,호수로 340-11
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,월세,101.27,201703,21,"20,000",25,5,2002,호수로 340-11
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,전세,104.4,201704,7,"26,000",0,5,2002,호수로 340-11
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,전세,159.16,201704,10,"34,000",0,14,2002,호수로 340-11
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,전세,104.4,201704,24,"26,000",0,14,2002,호수로 340-11
경기도 고양일산동구 백석동,1329,1329,0,밀레니엄리젠시,전세,149.56,201705,12,"31,000",0,6,2002,호수로 340-11
